simulation_id,folder_name,model_type,track_type,domain_width,domain_height,domain_file,gradient_file,gradient_scale,mcs_duration,folder_path,png_count,total_frames,frames_analyzed,frames_skipped,collision_frames,collision_percentage,max_collision_intensity,mean_collision_intensity,track_progress_percentage,max_y_position,progress_data_source
1189,WP_Collision_TrackA_1189,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1189,601,601,586,15,573,97.7815699658703,0.0083390378990603,0.0043899930526806,82.43333333333334,370.95,celltracks
1190,WP_Collision_TrackA_1190,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1190,601,601,586,15,578,98.63481228668942,0.0085246717690249,0.0044414287612245,83.83866666666665,377.274,celltracks
1191,WP_Collision_TrackA_1191,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1191,601,601,586,15,577,98.4641638225256,0.0080084430096846,0.004226508289302,83.40133333333333,375.306,celltracks
1192,WP_Collision_TrackA_1192,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1192,601,601,586,15,574,97.95221843003414,0.0084545567574288,0.0042798531314492,83.40333333333334,375.315,celltracks
1194,WP_Collision_TrackA_1194,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1194,601,601,586,15,581,99.14675767918088,0.007972594207412,0.0044314941982089,83.68822222222222,376.597,celltracks
1195,WP_Collision_TrackA_1195,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1195,601,601,586,15,572,97.61092150170649,0.008454031205321,0.0043854389855884,83.2871111111111,374.792,celltracks
1196,WP_Collision_TrackA_1196,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1196,601,601,586,15,567,96.75767918088737,0.0084508792642763,0.0044279244866342,80.37022222222222,361.666,celltracks
13,WP_Collision_TrackA_13,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_13,601,601,586,15,505,86.17747440273038,0.0048939641109298,0.0014205474457797,8.362622222222221,37.6318,celltracks
14,WP_Collision_TrackA_14,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_14,601,601,586,15,324,55.2901023890785,0.0042558517962198,0.0006836879411758,8.686488888888888,39.0892,celltracks
15,WP_Collision_TrackA_15,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_15,601,601,586,15,562,95.90443686006826,0.0085788884744498,0.0042360893854372,71.56155555555556,322.027,celltracks
16,WP_Collision_TrackA_16,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_16,601,601,586,15,336,57.33788395904437,0.0050169321459927,0.0006346160777855,8.952044444444445,40.2842,celltracks
17,WP_Collision_TrackA_17,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_17,601,601,586,15,297,50.68259385665529,0.0041833166833166,0.0005567845327131,8.604644444444444,38.7209,celltracks
18,WP_Collision_TrackA_18,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_18,601,601,586,15,572,97.61092150170649,0.0083317788969719,0.0042027009481037,83.306,374.877,celltracks
19,WP_Collision_TrackA_19,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_19,601,601,586,15,315,53.7542662116041,0.0029927052808778,0.0004732096660694,9.107911111111113,40.9856,celltracks
20,WP_Collision_TrackA_20,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_20,601,601,586,15,278,47.44027303754266,0.0034989503149055,0.0003639380260098,8.753222222222222,39.3895,celltracks
21,WP_Collision_TrackA_21,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_21,601,601,586,15,301,51.365187713310576,0.0041470311027332,0.0005116146327371,8.936444444444444,40.214,celltracks
22,WP_Collision_TrackA_22,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_22,601,601,586,15,578,98.63481228668942,0.0082140634723086,0.0044928793388097,83.85711111111111,377.357,celltracks
23,WP_Collision_TrackA_23,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_23,601,601,586,15,318,54.26621160409556,0.0041032763083138,0.0005181551173918,9.181933333333332,41.3187,celltracks
24,WP_Collision_TrackA_24,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_24,601,601,586,15,310,52.901023890784984,0.0044715959188814,0.0006436721570326,9.129733333333332,41.0838,celltracks
25,WP_Collision_TrackA_25,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_25,601,601,586,15,437,74.57337883959045,0.0054689464420417,0.0011690519273851,8.521666666666667,38.3475,celltracks
26,WP_Collision_TrackA_26,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_26,601,601,586,15,576,98.29351535836176,0.0081447401143994,0.0041422606510431,83.75399999999999,376.893,celltracks
27,WP_Collision_TrackA_27,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_27,601,601,586,15,334,56.996587030716725,0.0045143896169038,0.0007906263168309,8.43708888888889,37.9669,celltracks
28,WP_Collision_TrackA_28,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_28,601,601,586,15,464,79.18088737201366,0.0043782837127845,0.0012196869729713,9.070577777777778,40.8176,celltracks
29,WP_Collision_TrackA_29,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_29,601,601,586,15,534,91.12627986348124,0.0051690851342093,0.0014576743855807,8.511288888888888,38.3008,celltracks
30,WP_Collision_TrackA_30,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_30,71,71,66,5,55,83.33333333333334,0.0056260548852909,0.0017291923583887,9.333333333333334,56.0,images
31,WP_Collision_TrackA_31,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_31,601,601,586,15,578,98.63481228668942,0.0080208916246968,0.0044971232296593,83.99466666666666,377.976,celltracks
32,WP_Collision_TrackA_32,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_32,601,601,586,15,362,61.774744027303754,0.0052066997051627,0.0009101061654316,8.736355555555555,39.3136,celltracks
33,WP_Collision_TrackA_33,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_33,601,601,586,15,575,98.12286689419795,0.0082644628099173,0.0044842922510294,83.75644444444444,376.904,celltracks
34,WP_Collision_TrackA_34,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_34,601,601,586,15,263,44.88054607508533,0.004706916028618,0.0004736602690811,8.965155555555556,40.3432,celltracks
35,WP_Collision_TrackA_35,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_35,601,601,586,15,576,98.29351535836176,0.0085719609913659,0.0044983222695049,83.35711111111111,375.107,celltracks
1739,Rac-Rho_Collision_TrackA_1739,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1739,601,601,586,15,575,98.12286689419795,0.0086415915449176,0.0050239951885426,70.82311111111112,318.704,celltracks
1740,Rac-Rho_Collision_TrackA_1740,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1740,601,601,586,15,578,98.63481228668942,0.0082028337061894,0.0053706858864383,59.565111111111115,268.043,celltracks
1741,Rac-Rho_Collision_TrackA_1741,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1741,601,601,586,15,582,99.31740614334473,0.0081498071419683,0.0050046593313072,47.31333333333333,212.91,celltracks
1742,Rac-Rho_Collision_TrackA_1742,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1742,601,601,586,15,580,98.97610921501706,0.0083892617449664,0.0049967699717757,47.352222222222224,213.085,celltracks
1743,Rac-Rho_Collision_TrackA_1743,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1743,601,601,586,15,586,100.0,0.0073720728534258,0.0048818977131416,22.97711111111111,103.397,celltracks
1744,Rac-Rho_Collision_TrackA_1744,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1744,601,601,586,15,582,99.31740614334473,0.0089425301732224,0.0053070769947185,34.05933333333333,153.267,celltracks
1745,Rac-Rho_Collision_TrackA_1745,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1745,601,601,586,15,584,99.65870307167236,0.0089756464976148,0.0053398804440604,29.126,131.067,celltracks
1746,Rac-Rho_Collision_TrackA_1746,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1746,601,601,586,15,582,99.31740614334473,0.0081178025297338,0.0052698757425614,30.290444444444443,136.307,celltracks
1747,Rac-Rho_Collision_TrackA_1747,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1747,601,601,586,15,583,99.48805460750852,0.0084514044245587,0.0050038863060784,47.334,213.003,celltracks
1748,Rac-Rho_Collision_TrackA_1748,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1748,601,601,586,15,578,98.63481228668942,0.0084524549409571,0.0054347763161321,47.52777777777778,213.875,celltracks
1749,Rac-Rho_Collision_TrackA_1749,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1749,601,601,586,15,580,98.97610921501706,0.0086918459229614,0.0051376538556521,35.163333333333334,158.235,celltracks
1750,Rac-Rho_Collision_TrackA_1750,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1750,601,601,586,15,580,98.97610921501706,0.008869040130834,0.0050309419319898,34.99977777777777,157.499,celltracks
1751,Rac-Rho_Collision_TrackA_1751,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1751,601,601,586,15,574,97.95221843003414,0.0088875077688004,0.0053008170913307,59.47911111111112,267.656,celltracks
1752,Rac-Rho_Collision_TrackA_1752,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1752,601,601,586,15,583,99.48805460750852,0.0085050085050085,0.0050413733198691,22.458666666666662,101.064,celltracks
1753,Rac-Rho_Collision_TrackA_1753,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1753,601,601,586,15,581,99.14675767918088,0.0080144135188866,0.0047062372960627,59.41111111111111,267.35,celltracks
1754,Rac-Rho_Collision_TrackA_1754,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1754,601,601,586,15,563,96.07508532423208,0.0081493001555209,0.0046463116491344,47.31955555555555,212.938,celltracks
1755,Rac-Rho_Collision_TrackA_1755,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1755,601,601,586,15,570,97.26962457337883,0.0085072031793343,0.0050319435930063,59.535777777777774,267.911,celltracks
1756,Rac-Rho_Collision_TrackA_1756,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1756,601,601,586,15,578,98.63481228668942,0.0081417029210689,0.0049385236415792,58.32711111111111,262.472,celltracks
1757,Rac-Rho_Collision_TrackA_1757,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1757,601,601,586,15,581,99.14675767918088,0.0082762912258867,0.0049552362109708,69.654,313.443,celltracks
1758,Rac-Rho_Collision_TrackA_1758,Rac-Rho,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho_Collision_TrackA_1758,601,601,586,15,575,98.12286689419795,0.0088357911766535,0.0052100244959327,71.44177777777779,321.488,celltracks
1800,Rac-Rho-T_Collision_TrackA_1800,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1800,601,601,586,15,531,90.61433447098976,0.0065667203568331,0.0017538501346147,96.22977777777778,433.034,celltracks
1801,Rac-Rho-T_Collision_TrackA_1801,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1801,601,601,586,15,525,89.59044368600682,0.0072481724693346,0.0017441637991226,96.87688888888889,435.946,celltracks
1802,Rac-Rho-T_Collision_TrackA_1802,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1802,601,601,586,15,532,90.78498293515358,0.0070728378210696,0.001766395660668,96.8082222222222,435.637,celltracks
1803,Rac-Rho-T_Collision_TrackA_1803,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1803,601,601,586,15,527,89.93174061433447,0.0073807604043912,0.0018803702138927,96.70333333333336,435.165,celltracks
1804,Rac-Rho-T_Collision_TrackA_1804,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1804,601,601,586,15,551,94.0273037542662,0.0066906207409242,0.0018729573462375,96.35155555555556,433.582,celltracks
1805,Rac-Rho-T_Collision_TrackA_1805,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1805,601,601,586,15,528,90.10238907849828,0.0075579234295626,0.0016299064149572,96.52555555555556,434.365,celltracks
1806,Rac-Rho-T_Collision_TrackA_1806,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1806,601,601,586,15,517,88.22525597269625,0.0073922226363523,0.0018150077211448,96.928,436.176,celltracks
1807,Rac-Rho-T_Collision_TrackA_1807,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1807,601,601,586,15,545,93.00341296928327,0.007186222277289,0.001867292411866,96.29422222222225,433.324,celltracks
1808,Rac-Rho-T_Collision_TrackA_1808,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1808,601,601,586,15,520,88.73720136518772,0.0071242720852434,0.0018017155842711,96.86311111111112,435.884,celltracks
1809,Rac-Rho-T_Collision_TrackA_1809,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1809,601,601,586,15,554,94.53924914675768,0.0066286705488787,0.0020217154987774,96.86933333333332,435.912,celltracks
1810,Rac-Rho-T_Collision_TrackA_1810,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1810,601,601,586,15,555,94.7098976109215,0.0070855864255081,0.0018923178899931,96.72933333333332,435.282,celltracks
1811,Rac-Rho-T_Collision_TrackA_1811,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1811,601,601,586,15,520,88.73720136518772,0.007186222277289,0.0018480141561926,96.78244444444444,435.521,celltracks
1812,Rac-Rho-T_Collision_TrackA_1812,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1812,601,601,586,15,546,93.1740614334471,0.0073101226613802,0.0018936688364356,96.67266666666666,435.027,celltracks
1813,Rac-Rho-T_Collision_TrackA_1813,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1813,601,601,586,15,545,93.00341296928327,0.007072399032198,0.0018924768444116,96.56377777777776,434.537,celltracks
1814,Rac-Rho-T_Collision_TrackA_1814,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1814,601,601,586,15,535,91.29692832764503,0.0070623218931978,0.0017580435086022,96.67666666666666,435.045,celltracks
1815,Rac-Rho-T_Collision_TrackA_1815,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1815,601,601,586,15,565,96.41638225255971,0.007186222277289,0.0020769471940715,96.30711111111113,433.382,celltracks
1816,Rac-Rho-T_Collision_TrackA_1816,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1816,601,601,586,15,532,90.78498293515358,0.0071875580891009,0.0018101859412508,96.84488888888887,435.802,celltracks
1817,Rac-Rho-T_Collision_TrackA_1817,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1817,601,601,586,15,532,90.78498293515358,0.0072842734404183,0.0017964753832092,96.46955555555556,434.113,celltracks
1818,Rac-Rho-T_Collision_TrackA_1818,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1818,601,601,586,15,560,95.5631399317406,0.007186222277289,0.0021008701929558,96.70333333333336,435.165,celltracks
1819,Rac-Rho-T_Collision_TrackA_1819,Rac-Rho-T,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/Rac-Rho-T_Collision_TrackA_1819,601,601,586,15,536,91.46757679180888,0.0067525709329698,0.0016264223508615,96.918,436.131,celltracks
